X,Y,Z
0.537471908,0.618496309,0
0.526787302,0.618944778,0
0.524544949,0.700118015,0
0.520957183,0.700118015,0
0.520957183,0.68262765,0
0.474764685,0.68262765,0
0.474764685,0.63867751,0
0.424087476,0.63867751,0
0.422293595,0.729717095,0
0.107467057,0.729717095,0
0.04064488,0.789812193,0
