X,Y,Z
0.5249934269828797,0.549880263376236,0.0
0.5235693095726967,0.5790308572769165,0.0
0.5222238973660469,0.6117692307472229,0.0
0.5253631920261382,0.6252233528137207,0.0
0.5370234331054687,0.6261202903747558,0.0
0.5370234331054687,0.6184962859153748,0.0
