X,Y,Z
0.5061576443595885,0.5413593154907226,0.0
0.5244662486000061,0.5413593154907226,0.0
0.5222238944334984,0.6252233645439147,0.0
0.5370234331054687,0.6252233645439147,0.0
0.5370234331054687,0.6189447781562805,0.0
