"tx","ty","tz","r","g","b","a","scale","shape",
"0.5743573","0.07538724","0.0",,,,,,,
"0.41477334","0.12534003","0.017700465",,,,,,,
"0.18442117","0.45334485","0.020569162",,,,,,,
"0.54484844","0.33372116","0.015243763",,,,,,,
"0.43550026","0.894432","0.021789884",,,,,,,
"0.37399676","0.1487721","0.02151522",,,,,,,
"0.2242812","0.4215328","0.02261387",,,,,,,
"0.17229795","0.4917986","0.020782787",,,,,,,
"0.3736503","0.53520495","0.028900588",,,,,,,
"0.35823277","0.7426814","0.031738766",,,,,,,
"0.21890241","0.3673689","0.021805143",,,,,,,
"0.28703","0.28848162","0.025040055",,,,,,,
"0.21699312","0.06234233","0.016937515",,,,,,,
"0.2521467","0.6191982","0.031189442",,,,,,,
"0.73170257","0.803577","0.009414816",,,,,,,
"0.43971992","0.9273529","0.019790951",,,,,,,
"0.26995963","0.42837363","0.025284199",,,,,,,
"0.15927462","0.08221765","0.016830701",,,,,,,
"0.8361188","0.79833025","0.0049591823",,,,,,,
"0.23565489","0.49661908","0.025726711",,,,,,,
"0.50067353","0.10558114","0.007904174",,,,,,,
"0.84224546","0.80002344","0.0045777066",,,,,,,
"0.15375803","0.39742982","0.016769664",,,,,,,
"0.45296434","0.83511883","0.023910888",,,,,,,
"0.3600546","0.9015816","0.023498895",,,,,,,
"0.8277091","0.70589656","0.007522698",,,,,,,
"0.08910056","0.6015733","0.015548944",,,,,,,
"0.64824706","0.13765904","0.0",,,,,,,
"0.34875306","0.08556517","0.018326085",,,,,,,
"0.44522122","0.21089186","0.01980621",,,,,,,
"0.39168182","0.32138708","0.025040055",,,,,,,
"0.73357177","0.8873642","0.006698711",,,,,,,
"0.31979546","0.6761434","0.032990005",,,,,,,
"0.15495834","0.34301558","0.017242694",,,,,,,
"0.44362226","0.83221424","0.024734875",,,,,,,
"0.18741821","0.83866173","0.022079805",,,,,,,
"0.5901643","0.80562615","0.016769664",,,,,,,
"0.61596113","0.2876723","0.006210422",,,,,,,
"0.40378985","0.18165657","0.021484703",,,,,,,
"0.7503341","0.89924204","0.005676356",,,,,,,
"0.18841851","0.806648","0.024124514",,,,,,,
"0.26558715","0.663913","0.032532234",,,,,,,
"0.23496376","0.7238996","0.03106737",,,,,,,
"0.21958223","0.18758951","0.022186618",,,,,,,
"0.3857901","0.6340389","0.030914778",,,,,,,
"0.68412644","0.80058444","0.01185626",,,,,,,
"0.112891704","0.7504712","0.01779202",,,,,,,
"0.11492797","0.8261913","0.013351644",,,,,,,
"0.8123907","0.79767203","0.006179904",,,,,,,
"0.4206482","0.6159568","0.028976882",,,,,,,
"0.11731981","0.91733843","0.007431144",,,,,,,
"0.578799","0.9061846","0.013763638",,,,,,,
"0.48954895","0.93361306","0.017273214",,,,,,,
"0.508142","0.6427147","0.023926146",,,,,,,
"0.10006281","0.58157647","0.016647592",,,,,,,
"0.32131124","0.28525734","0.025665674",,,,,,,
"0.28931376","0.07975343","0.01873808",,,,,,,
"0.4938423","0.11897488","0.009750515",,,,,,,
"0.77664846","0.9256495","0.0037689784",,,,,,,
"0.12331824","0.9241766","0.0073548486",,,,,,,
"0.42540503","0.19319192","0.02075227",,,,,,,
"0.20542474","0.48435095","0.023193713",,,,,,,
"0.27440435","0.8939004","0.023529412",,,,,,,
"0.3422442","0.5528665","0.030075531",,,,,,,
"0.6308519","0.88769203","0.011627375",,,,,,,
"0.16226561","0.9206167","0.012573434",,,,,,,
"0.28427944","0.1801992","0.02384985",,,,,,,
"0.085477315","0.4802199","0.011413748",,,,,,,
"0.1812246","0.5135509","0.022430763",,,,,,,
"0.21847904","0.05046445","0.016144045",,,,,,,
"0.41852254","0.7225825","0.029404135",,,,,,,
"0.2940573","0.052001454","0.01652552",,,,,,,
"0.14947082","0.21672943","0.018585488",,,,,,,
"0.31746167","0.45445585","0.027176319",,,,,,,
"0.8203737","0.9335635","0.0018616007",,,,,,,
"0.3711888","0.32161137","0.025543602",,,,,,,
"0.23300834","0.70399064","0.031174181",,,,,,,
"0.5131941","0.21599829","0.013550011",,,,,,,
"0.149708","0.35424125","0.016495002",,,,,,,
"0.6354468","0.41715977","0.012298772",,,,,,,
"0.26184624","0.16179653","0.022903793",,,,,,,
"0.63033134","0.7403566","0.01593042",,,,,,,
"0.20229782","0.05382707","0.016174564",,,,,,,
"0.39514068","0.34681782","0.02511635",,,,,,,
"0.5702719","0.09255912","0.0",,,,,,,
"0.43594298","0.2978937","0.022858014",,,,,,,
"0.16685031","0.90115833","0.01513695",,,,,,,
"0.39732823","0.7416158","0.0302739",,,,,,,
"0.30760315","0.45456454","0.02699321",,,,,,,
"0.41009358","0.10702932","0.016617075",,,,,,,
"0.121836774","0.29661655","0.0151522085",,,,,,,
"0.5724367","0.9072965","0.014190891",,,,,,,
"0.52295697","0.82346386","0.020340277",,,,,,,
"0.1438209","0.111693315","0.017441062",,,,,,,
"0.4992731","0.8903586","0.018936446",,,,,,,
"0.4091437","0.19559215","0.021896696",,,,,,,
"0.29194233","0.7447908","0.03227283",,,,,,,
"0.23351362","0.69449437","0.031464104",,,,,,,
"0.49678254","0.92202044","0.017456321",,,,,,,
"0.6731673","0.74629056","0.01373312",,,,,,,
"0.08694843","0.6667904","0.015564202",,,,,,,
"0.22474083","0.37833092","0.022095064",,,,,,,
"0.22753718","0.37856096","0.022354467",,,,,,,
"0.47276103","0.117022365","0.011932556",,,,,,,
"0.25482142","0.9177937","0.020721752",,,,,,,
"0.19393642","0.12606704","0.019623103",,,,,,,
"0.042736888","0.7376595","0.0064545665",,,,,,,
"0.25776553","0.458123","0.025574122",,,,,,,
"0.3554168","0.060103755","0.015793087",,,,,,,
"0.7153482","0.7408007","0.012085145",,,,,,,
"0.29007748","0.056309547","0.016876478",,,,,,,
