"tx","ty","tz","r","g","b","a","scale","shape",
"0.297246","0.79149","0.0306249",,,,,,,
"0.150925","0.62491","0.023682",,,,,,,
"0.44884","0.805736","0.0256809",,,,,,,
"0.354144","0.8036","0.0296483",,,,,,,
"0.730891","0.845532","0.00816358",,,,,,,
"0.546022","0.851034","0.0178378",,,,,,,
"0.191626","0.328625","0.0200351",,,,,,,
"0.276557","0.818649","0.0288701",,,,,,,
"0.752262","0.84603","0.00714122",,,,,,,
"0.151403","0.617153","0.0239109",,,,,,,
"0.391107","0.798918","0.0285801",,,,,,,
"0.197718","0.774637","0.026566",,,,,,,
"0.154439","0.56282","0.0220798",,,,,,,
"0.509556","0.830761","0.0207828",,,,,,,
"0.149822","0.596923","0.0228733",,,,,,,
"0.202529","0.298974","0.0211185",,,,,,,
"0.479925","0.818261","0.0231937",,,,,,,
"0.302687","0.791956","0.0306554",,,,,,,
"0.234962","0.200636","0.0229648",,,,,,,
"0.414507","0.79248","0.0278172",,,,,,,
"0.216352","0.789075","0.0283207",,,,,,,
"0.66793","0.687674","0.0148928",,,,,,,
"0.186033","0.407519","0.0191806",,,,,,,
"0.745394","0.839032","0.0077821",,,,,,,
"0.511314","0.841047","0.0195163",,,,,,,
"0.153461","0.76019","0.0229953",,,,,,,
"0.17036","0.669026","0.0268254",,,,,,,
"0.390239","0.810814","0.0284123",,,,,,,
"0.18565","0.753055","0.025391",,,,,,,
"0.165724","0.532373","0.0211185",,,,,,,
"0.306303","0.79679","0.0306249",,,,,,,
"0.22232","0.280368","0.0227054",,,,,,,
"0.429544","0.79778","0.0269169",,,,,,,
"0.880491","0.848702","0.00163272",,,,,,,
"0.392673","0.820014","0.0277104",,,,,,,
"0.782502","0.852185","0.00546273",,,,,,,
"0.151238","0.384796","0.0171054",,,,,,,
"0.702711","0.858215","0.00923171",,,,,,,
"0.394231","0.807447","0.0279088",,,,,,,
"0.179495","0.770405","0.0254673",,,,,,,
"0.549846","0.857463","0.0176852",,,,,,,
"0.188009","0.758272","0.0263828",,,,,,,
"0.258764","0.807003","0.0289769",,,,,,,
