-3.9106998	0.8312855	0.51242906
-3.8481998	-3.4741652	0.45848906
-4.1609974	-3.1682754	0.51242906
-4.0984974	0.896615	0.45848906
-4.1609974	-1.0461049	0.40454906
-4.0984974	3.0409355	0.35060903
-4.035898	-3.3301854	0.29666904
-3.973299	0.778965	0.24272905
-4.035898	-0.9782152	0.18878904
-4.1609974	0.8444948	0.08090934
-4.0984974	-3.2900553	0.026969332
-3.973299	3.1742353	0.13484904
-3.9106998	-3.4604354	0.08090934
-3.8481998	0.67774487	0.026969332
-3.5978985	-3.7110152	0.026969332
-3.6604977	0.61047506	0.08090934
-3.7229977	-0.83209467	0.13484904
-3.7855968	3.331335	0.18878904
-3.7229977	-3.6047552	0.24272905
-3.7855968	0.7140951	0.29666904
-3.8481998	-0.8718052	0.35060903
-3.9106998	3.2064352	0.40454906
-3.5978985	0.7077451	0.45848906
-3.6604977	-3.6165352	0.51242906
-3.7229977	3.3336353	0.56636906
-3.7855968	-0.8439951	0.62030905
-3.7229977	0.8356943	0.67424905
-3.7855968	-3.4635952	0.72818905
-3.8481998	3.173935	0.78212905
-3.9106998	-0.93525505	0.83606905
-3.8481998	0.98019505	0.89000905
-3.9106998	-3.2703352	0.94394904
-3.7855968	3.1096354	1.05183
-3.7229977	-3.3490553	1.1057701
-3.7855968	1.1605549	1.1597102
-3.8481998	-0.9968953	1.21365
-3.7855968	1.2751551	1.26759
-3.9106998	2.8339348	1.26759
-3.8481998	-3.0438652	1.3215301
-3.9106998	1.4172449	1.3754702
-3.973299	-1.1867952	1.42941
-4.035898	2.3212252	1.48335
-3.973299	-2.4097552	1.5372901
-3.9106998	1.6396446	1.48335
-3.7855968	-1.0968447	1.48335
-3.7229977	2.7493353	1.42941
-3.6604977	-2.039115	1.48335
-3.5978985	-1.7376051	1.5372901
-3.5978985	-1.1351652	1.6451702
-3.4101982	-1.1275353	1.69911
-3.4101982	-1.4775553	1.5912302
-3.6604977	-3.1201549	1.3754702
-3.5352993	-2.6545453	1.3754702
-3.4726982	-0.89460516	1.42941
-3.284998	-0.8408351	1.48335
-3.0972977	-0.90795517	1.6451702
-3.0972977	-1.3391051	1.5372901
-3.284998	-1.5606852	1.3754702
-3.3475971	-3.4202251	1.3215301
-3.4101982	3.225935	1.26759
-3.4726982	1.5562553	1.21365
-3.6604977	-0.9133053	1.26759
-3.5978985	3.1485348	1.21365
-3.5352993	-3.4633453	1.1597102
-3.4101982	2.134035	1.1597102
-3.3475971	-0.74135494	1.21365
-3.222498	2.9733353	1.3215301
-3.1598988	-0.67850494	1.26759
-3.222498	-3.0225153	1.21365
-3.1598988	-1.5706253	1.1597102
-3.0972977	3.4680347	1.21365
-3.0346985	-3.3744652	1.26759
-3.0346985	-3.7957952	1.1597102
-3.0972977	2.8373356	1.1057701
-3.0346985	-0.55821514	1.05183
-3.0972977	-3.002235	0.9978891
-3.0346985	-1.5455556	0.94394904
-3.0972977	-3.9009054	0.89000905
-3.1598988	3.6506357	0.83606905
-3.0972977	-0.5425048	0.78212905
-3.1598988	2.415145	0.72818905
-3.0972977	-1.680635	0.67424905
-3.0346985	3.783535	0.62030905
-3.0972977	1.3942442	0.56636906
-3.0346985	2.587615	0.51242906
-3.0972977	0.6196251	0.45848906
-3.0346985	-2.811965	0.40454906
-3.0972977	3.7902346	0.35060903
-3.0346985	-4.0616856	0.29666904
-3.0972977	2.3764658	0.24272905
-3.0346985	-0.56708527	0.18878904
-3.0972977	-2.609105	0.13484904
-3.0346985	3.2217045	0.08090934
-3.0972977	-4.039155	0.026969332
-3.1598988	0.44835472	0.08090934
-3.222498	-0.6413951	0.13484904
-3.284998	3.688735	0.18878904
-3.222498	-3.9543152	0.24272905
-3.284998	0.5634351	0.29666904
-3.3475971	-0.6510048	0.35060903
-3.4101982	3.5877352	0.40454906
-3.1598988	-0.57249546	0.40454906
-3.1598988	-3.9600053	0.51242906
-3.222498	3.6829348	0.56636906
-3.1598988	-2.624825	0.62030905
-3.284998	-0.613595	0.62030905
-3.222498	0.77176476	0.67424905
-3.284998	-3.8342152	0.72818905
-3.222498	1.533225	0.78212905
-3.3475971	3.5494347	0.78212905
-3.284998	-2.0814552	0.83606905
-3.222498	-1.8013053	0.89000905
-3.222498	-0.62689495	0.9978891
-3.284998	2.2397156	0.94394904
-3.3475971	1.9440651	0.89000905
-3.4101982	-0.6840849	0.83606905
-3.222498	-3.7188551	1.1057701
-3.284998	3.4777346	1.05183
-3.3475971	1.0761147	0.9978891
-3.4101982	-3.6755252	0.94394904
-3.4726982	3.3796349	0.9978891
-3.5352993	-0.7823553	1.05183
-3.7229977	-0.8641453	0.9978891
-3.6604977	0.97806454	0.94394904
-3.5978985	-3.5591452	0.89000905
-3.6604977	3.3082352	0.83606905
-3.5978985	-0.7652149	0.78212905
-3.5352993	0.8253145	0.72818905
-3.4726982	-3.7203152	0.67424905
-3.5352993	3.4631357	0.62030905
-3.4726982	-0.69391537	0.56636906
-3.4101982	0.688715	0.51242906
-3.3475971	-3.8493953	0.45848906
-3.6604977	-0.7803054	0.40454906
-3.5978985	3.4624348	0.35060903
-3.5352993	-3.7405953	0.29666904
-3.4726982	0.59185505	0.24272905
-3.5352993	-0.74611473	0.18878904
-3.4726982	3.5667353	0.13484904
-3.4101982	-3.8416753	0.08090934
-3.3475971	0.48693514	0.026969332
-3.3475971	0.48693514	0.026969332
-3.0346985	1.445385	-0.02697067
-3.1598988	3.7696352	-0.02697067
-3.0972977	-0.67093515	-0.080910675
-3.0346985	0.3444848	-0.13485096
-3.1598988	2.1477442	-0.13485096
-3.0972977	-1.7798352	-0.18879098
-3.0346985	3.0326357	-0.24273098
-3.0346985	2.5696354	-0.350611
-3.0972977	1.543685	-0.29667097
-3.1598988	-2.3805451	-0.24273098
-3.222498	1.3937845	-0.18879098
-3.284998	-3.9226253	-0.13485096
-3.3475971	3.6504354	-0.080910675
-3.4101982	-0.7442851	-0.02697067
-3.284998	-0.780365	-0.24273098
-3.222498	3.7157345	-0.29667097
-3.1598988	-3.9834552	-0.350611
-3.0972977	0.3147049	-0.404551
-3.0346985	-2.8082051	-0.458491
-3.0346985	-4.023325	-0.566371
-3.0972977	3.762435	-0.512431
-3.1598988	-0.8671851	-0.458491
-3.1598988	-1.7695651	-0.566371
-3.0972977	2.5471754	-0.620311
-3.0972977	-2.800795	-0.728191
-3.1598988	1.5506544	-0.674251
-3.222498	-3.9001553	-0.620311
-3.284998	0.38102484	-0.566371
-3.3475971	-0.91965485	-0.512431
-3.4101982	3.5723352	-0.458491
-3.3475971	-3.8591254	-0.404551
-3.4101982	0.44226503	-0.350611
-3.4726982	-0.84945536	-0.29667097
-3.5352993	3.5119352	-0.24273098
-3.4726982	-3.7957752	-0.18879098
-3.5352993	0.5195551	-0.13485096
-3.5978985	0.5766449	-0.080910675
-3.6604977	3.4318352	-0.02697067
-3.9106998	-0.9415951	-0.02697067
-3.8481998	3.280735	-0.080910675
-3.7855968	-3.5651853	-0.13485096
-3.7229977	0.5910249	-0.18879098
-3.7855968	-0.9359851	-0.24273098
-3.7229977	3.3653355	-0.29667097
-3.6604977	-3.6459951	-0.350611
-3.5978985	0.519135	-0.404551
-3.6604977	-0.96468544	-0.458491
-3.5978985	3.4286356	-0.512431
-3.5352993	-3.703205	-0.566371
-3.4726982	0.46363497	-0.620311
-3.8481998	-1.0463352	-0.512431
-3.9106998	3.184535	-0.458491
-3.8481998	-3.489525	-0.404551
-3.9106998	0.6709552	-0.350611
-3.973299	-1.028985	-0.29667097
-4.035898	3.1022348	-0.24273098
-3.973299	-3.4032052	-0.18879098
-4.035898	0.7489948	-0.13485096
-4.0984974	-1.0446749	-0.080910675
-4.1609974	2.9950352	-0.02697067
-4.1609974	-3.2083755	-0.350611
-4.0984974	0.7757654	-0.404551
-4.1609974	-1.166275	-0.458491
-4.0984974	0.7965355	-0.512431
-4.035898	-3.2922952	-0.566371
-3.973299	0.7140851	-0.620311
-4.035898	-1.1827455	-0.674251
-3.973299	3.0583353	-0.728191
-3.9106998	-3.3454354	-0.782131
-3.8481998	0.6709752	-0.836071
-4.1609974	0.8524151	-0.782131
-4.0984974	-3.1449952	-0.836071
-4.1609974	2.7985344	-0.890011
-4.0984974	-1.3408055	-0.943951
-4.035898	0.817235	-0.99789006
-3.973299	-3.1611452	-1.05183
-4.035898	2.8072348	-1.1057699
-3.973299	-1.4414754	-1.1597099
-3.9106998	0.80926514	-1.21365
-3.8481998	-3.1067152	-1.26759
-3.9106998	2.7283354	-1.3215299
-4.1609974	-2.8268056	-1.21365
-4.0984974	0.96397495	-1.26759
-4.1609974	-1.6904354	-1.3215299
-4.0984974	1.2850456	-1.3754702
-4.035898	-2.6592855	-1.42941
-3.973299	1.0097551	-1.48335
-3.7855968	0.8403654	-1.42941
-3.6604977	1.570365	-1.5372901
-3.6604977	0.9676447	-1.64517
-3.9106998	-1.2401652	-0.890011
-3.8481998	3.0873356	-0.943951
-3.7855968	-3.3617551	-0.99789006
-3.7229977	0.64935493	-1.05183
-3.7855968	-1.360385	-1.1057699
-3.7229977	3.0666351	-1.1597099
-3.6604977	-3.317445	-1.21365
-3.5978985	0.65568495	-1.26759
-3.5352993	-2.4020748	-1.3215299
-3.5978985	2.8893356	-1.3754702
-3.7855968	0.6097851	-0.566371
-3.7229977	-3.5500152	-0.620311
-3.7855968	3.242035	-0.674251
-3.7229977	-1.1030354	-0.728191
-3.6604977	0.56559515	-0.782131
-3.5978985	-3.5817952	-0.836071
-3.6604977	3.2707348	-0.890011
-3.5978985	-1.218565	-0.943951
-3.5352993	0.541605	-0.99789006
-3.4726982	-3.5738351	-1.05183
-3.5352993	-1.036715	-0.674251
-3.4726982	3.4688358	-0.728191
-3.4101982	-3.734235	-0.782131
-3.3475971	0.42595482	-0.836071
-3.284998	-2.409525	-0.890011
-3.222498	-1.174005	-0.836071
-3.1598988	0.33819485	-0.782131
-3.222498	-1.0625253	-0.728191
-3.284998	3.611535	-0.674251
-3.0972977	-3.9141853	-0.836071
-3.0346985	1.3230858	-0.890011
-3.0346985	0.31777477	-0.99789006
-3.0346985	3.5903358	-1.1057699
-3.0346985	3.0833359	-1.21365
-3.0972977	0.42683506	-1.26759
-3.0972977	1.2832747	-1.1597099
-3.1598988	-3.6471052	-1.21365
-3.1598988	-2.985065	-1.1057699
-3.1598988	2.6811256	-0.99789006
-3.1598988	3.6238356	-0.890011
-3.222498	1.5151348	-0.943951
-3.284998	-3.729535	-0.99789006
-3.3475971	3.4792347	-0.943951
-3.4101982	-1.1821051	-0.890011
-3.4101982	-1.2978649	-0.99789006
-3.3475971	1.7458553	-1.05183
-3.222498	0.41076517	-1.05183
-3.222498	3.435935	-1.1597099
-3.222498	2.905735	-1.26759
-3.3475971	-2.651235	-1.1597099
-3.5352993	3.2565346	-1.1057699
-3.4101982	0.5440049	-1.21365
-3.3475971	-3.4745352	-1.26759
-3.284998	1.3527842	-1.3215299
-3.4101982	3.119135	-1.3215299
-3.4726982	1.5447149	-1.3754702
-3.4726982	0.7059951	-1.48335
-3.284998	0.586205	-1.42941
-3.3475971	1.1853952	-1.5912302
-3.3475971	0.93784523	-1.69911
-3.1598988	0.72244453	-1.64517
-3.1598988	1.1265345	-1.5372901
-2.9721985	1.1258545	-1.3754702
-2.9721985	0.49437475	-1.48335
-2.8469982	0.9374752	-1.5912302
-2.7844982	0.38873482	-1.42941
-2.659298	0.90504456	-1.5372901
-2.659298	0.5945449	-1.64517
-2.4715977	0.32864475	-1.48335
-2.4715977	0.9283552	-1.3754702
-2.3464985	0.70477486	-1.5912302
-2.158699	0.6843853	-1.5372901
-1.9709969	0.22259521	-1.48335
-1.9709969	0.7437649	-1.3754702
-2.2838974	0.22682524	-1.42941
-2.2838974	0.8866453	-1.3215299
-2.096199	0.049515247	-1.26759
-1.9083977	-0.047785282	-1.21365
-1.9083977	0.8347254	-1.1057699
-1.8458977	3.8192348	-1.05183
-1.9709969	-4.323985	-1.05183
-2.033598	4.038336	-1.1057699
-2.096199	0.88111496	-1.1597099
-2.158699	-3.9602752	-1.1057699
-2.2212982	3.9136353	-1.1597099
-2.2212982	0.0016350746	-1.05183
-2.158699	3.6323357	-0.99789006
-2.033598	-0.08905506	-0.99789006
-1.9709969	-3.9397252	-0.943951
-1.8458977	4.2009354	-0.943951
-1.8458977	-0.19648504	-0.836071
-1.9083977	-4.4723554	-0.782131
-1.9709969	3.658535	-0.836071
-2.033598	0.91720486	-0.890011
-2.096199	-4.388315	-0.836071
-2.158699	4.116935	-0.890011
-2.2212982	0.967165	-0.943951
-2.2838974	-4.242485	-0.99789006
-2.3464985	3.551135	-1.05183
-2.4089985	0.994895	-1.1057699
-2.3464985	-3.9201353	-1.1597099
-2.4089985	0.13412476	-1.21365
-2.5341988	3.6040344	-1.21365
-2.5966988	0.22924519	-1.26759
-2.659298	-3.8228853	-1.21365
-2.5966988	1.0453949	-1.1597099
-2.659298	-3.5968752	-1.1057699
-2.721899	3.7134352	-1.1597099
-2.8469982	-3.4668653	-1.1597099
-2.9095974	0.32849503	-1.21365
-2.9095974	1.1896944	-1.1057699
-2.9721985	-3.8853853	-1.05183
-2.9721985	-3.1344752	-0.943951
-2.8469982	3.7829351	-0.943951
-2.8469982	3.1369352	-1.05183
-2.7844982	-4.015525	-0.99789006
-2.721899	0.20148468	-1.05183
-2.659298	3.2811356	-0.99789006
-2.5341988	3.8465347	-1.1057699
-2.4715977	-4.129755	-1.05183
-2.5341988	0.11298466	-0.99789006
-2.4715977	-3.6389952	-0.943951
-2.5341988	1.0768051	-0.890011
-2.5966988	-4.1783752	-0.836071
-2.659298	3.9009352	-0.890011
-2.721899	1.1396847	-0.943951
-2.7844982	-3.3293953	-0.890011
-2.8469982	0.21377468	-0.836071
-2.9095974	-4.0383153	-0.782131
-2.9721985	2.858735	-0.836071
-2.9721985	3.7876358	-0.728191
-2.9095974	-3.0831952	-0.674251
-2.8469982	1.2328243	-0.728191
-2.7844982	3.0575352	-0.782131
-2.659298	0.13320494	-0.782131
-2.5966988	-3.4454353	-0.728191
-2.659298	1.1500244	-0.674251
-2.721899	-4.1788054	-0.620311
-2.7844982	3.902935	-0.674251
-2.8469982	-1.1004648	-0.620311
-2.3464985	4.0205345	-0.943951
-2.2838974	-3.7435453	-0.890011
-2.3464985	0.011734962	-0.836071
-2.4715977	3.3568354	-0.836071
-2.4715977	4.039836	-0.728191
-2.4089985	-4.281105	-0.782131
-2.3464985	1.0321655	-0.728191
-2.2838974	3.4679356	-0.782131
-2.158699	-0.067945	-0.782131
-2.2838974	4.1328354	-0.674251
-2.096199	-3.7952852	-0.728191
-1.9709969	4.235235	-0.728191
-1.8458977	0.8720751	-0.728191
-1.9083977	-3.8728952	-0.674251
-1.9709969	-0.13396502	-0.620311
-1.9083977	3.617135	-0.566371
-1.9709969	0.91541576	-0.512431
-2.033598	-4.482005	-0.566371
-2.096199	3.5350351	-0.620311
-2.158699	0.9759159	-0.674251
-2.2212982	-4.400975	-0.620311
-2.2838974	-0.004975319	-0.566371
-2.2212982	-3.6721754	-0.512431
-2.2838974	1.0219545	-0.458491
-2.3464985	-4.387195	-0.404551
-2.4089985	4.1209354	-0.458491
-2.4715977	1.0874252	-0.512431
-2.4089985	3.3251352	-0.566371
-2.4715977	0.059525013	-0.620311
-2.4089985	-3.5816853	-0.674251
-2.5341988	-4.279455	-0.566371
-2.5966988	3.1863356	-0.620311
-2.5966988	4.028035	-0.512431
-2.5341988	-3.4322553	-0.458491
-2.5966988	0.136765	-0.404551
-2.721899	-3.2620854	-0.512431
-2.7844982	0.1821351	-0.566371
-2.8469982	-0.93060493	-0.512431
-2.9095974	2.8316355	-0.566371
-2.9721985	0.2534151	-0.620311
-2.9721985	1.3450346	-0.512431
-2.9095974	3.8778353	-0.458491
-2.9721985	-1.5230451	-0.404551
-2.9095974	0.25437498	-0.350611
-2.9721985	-0.752635	-0.29667097
-2.8469982	-3.0729551	-0.29667097
-2.8469982	-4.152525	-0.404551
-2.7844982	-1.3808055	-0.350611
-2.7844982	1.2251654	-0.458491
-2.721899	3.016735	-0.404551
-2.659298	-4.2534056	-0.350611
-2.721899	3.9950352	-0.29667097
-2.7844982	-0.7042351	-0.24273098
-2.8469982	2.8366356	-0.18879098
-2.9095974	1.3141546	-0.24273098
-2.9721985	-4.1054053	-0.18879098
-2.9095974	-1.5257349	-0.13485096
-2.9721985	-2.8651853	-0.080910675
-2.9095974	-0.6050949	-0.02697067
-2.8469982	3.9442348	-0.080910675
-2.7844982	-3.135445	-0.02697067
-2.7844982	-4.2076554	-0.13485096
-2.721899	1.1912556	-0.080910675
-2.659298	4.039735	-0.02697067
-2.659298	3.0486355	-0.13485096
-2.721899	0.23599482	-0.18879098
-2.659298	-3.2850251	-0.24273098
-2.5966988	-1.308105	-0.18879098
-2.5966988	-0.5819354	-0.080910675
-2.5341988	1.0916452	-0.02697067
-2.5341988	0.20922518	-0.13485096
-2.5341988	4.088935	-0.24273098
-2.5966988	1.1392155	-0.29667097
-2.5341988	3.1877346	-0.350611
-2.4715977	-0.7966852	-0.29667097
-2.4089985	0.09032488	-0.350611
-2.3464985	-3.5577853	-0.29667097
-2.4089985	1.0598145	-0.24273098
-2.4715977	-4.353445	-0.18879098
-2.3464985	3.3185349	-0.18879098
-2.4089985	-1.2140555	-0.13485096
-2.4715977	-3.4478552	-0.080910675
-2.4089985	-0.52907467	-0.02697067
-2.3464985	4.178735	-0.080910675
-2.2838974	-4.4350953	-0.13485096
-2.2212982	0.11332512	-0.18879098
-2.158699	-3.6754253	-0.24273098
-2.2212982	4.2164354	-0.29667097
-2.2212982	3.4242353	-0.404551
-2.158699	-4.467965	-0.350611
-2.096199	4.236535	-0.512431
-2.033598	-3.7696853	-0.458491
-2.096199	-0.026785374	-0.404551
-2.033598	3.5241356	-0.350611
-1.9083977	4.3092346	-0.458491
-1.8458977	-4.570135	-0.404551
-1.9083977	-0.0575552	-0.350611
-1.8458977	-3.8383954	-0.29667097
-1.9083977	0.8490248	-0.24273098
-1.8458977	3.5991354	-0.18879098
-2.096199	0.9426546	-0.29667097
-2.033598	4.2901354	-0.24273098
-1.9709969	-4.548215	-0.18879098
-2.033598	0.122814655	-0.13485096
-2.158699	3.4376354	-0.13485096
-2.2212982	0.9556656	-0.080910675
-2.096199	-0.62789536	-0.080910675
-1.9709969	-3.7686152	-0.080910675
-1.8458977	4.3604355	-0.080910675
-2.033598	0.8302145	-0.02697067
-2.158699	4.253935	-0.02697067
-2.2838974	-3.5869951	-0.02697067
-2.2212982	-1.1667252	0.026969332
-2.158699	0.34746456	0.08090934
-2.096199	-4.509365	0.026969332
-2.033598	-1.0815749	0.08090934
-1.9709969	3.5354347	0.026969332
-1.9083977	-4.5731053	0.08090934
-1.9709969	4.3191357	0.13484904
-1.9083977	-3.8025854	0.18878904
-1.8458977	-1.0431547	0.24272905
-1.9083977	3.5769348	0.29666904
-1.8458977	-0.16819477	0.35060903
-1.9083977	4.3198357	0.40454906
-1.8458977	-4.563835	0.45848906
-1.9709969	-1.1429753	0.45848906
-2.033598	-3.760725	0.40454906
-2.096199	4.2607346	0.35060903
-2.033598	-4.5194454	0.29666904
-2.033598	-0.32459497	0.18878904
-2.096199	-3.7050352	0.13484904
-2.096199	3.4778357	0.24272905
-2.158699	0.714705	0.18878904
-2.158699	-1.1974249	0.29666904
-2.2212982	-4.454255	0.24272905
-2.2212982	-0.39153528	0.13484904
-2.2838974	3.355235	0.08090934
-2.2838974	4.201235	0.18878904
-2.3464985	0.9502344	0.13484904
-2.3464985	0.27993488	0.026969332
-2.4089985	-4.384985	0.08090934
-2.4715977	3.2148352	0.026969332
-2.4715977	4.1245346	0.13484904
-2.5341988	-1.3286653	0.08090934
-2.5966988	-4.301815	0.026969332
-2.5966988	-3.340985	0.13484904
-2.659298	0.346035	0.08090934
-2.721899	-1.4175153	0.026969332
-2.721899	-0.49416494	0.13484904
-2.7844982	2.9034348	0.08090934
-2.8469982	0.35161495	0.026969332
-2.9721985	2.632965	0.026969332
-2.9095974	-1.2436147	0.08090934
-2.9721985	3.8764353	0.13484904
-2.8469982	1.2473049	0.13484904
-2.9095974	-2.9794354	0.18878904
-2.7844982	3.9737349	0.18878904
-2.8469982	-1.5020552	0.24272905
-2.9721985	0.4800248	0.24272905
-2.9095974	2.7502346	0.29666904
-2.659298	1.1177654	0.18878904
-2.5966988	3.112836	0.24272905
-2.5341988	-0.4251051	0.18878904
-2.4715977	0.47437477	0.24272905
-2.4089985	-3.5033953	0.18878904
-2.3464985	-1.265665	0.24272905
-2.4089985	3.2774353	0.29666904
-2.4715977	0.62525463	0.35060903
-2.5341988	-4.3181753	0.29666904
-2.5966988	4.0527353	0.35060903
-2.659298	-1.399405	0.29666904
-2.721899	-4.2330456	0.24272905
-2.7844982	0.49796486	0.29666904
-2.8469982	-0.46841526	0.35060903
-2.9095974	3.8893356	0.40454906
-2.9721985	1.3121347	0.35060903
-2.9721985	-1.585525	0.45848906
-2.8469982	-1.546135	0.45848906
-2.7844982	1.134635	0.40454906
-2.721899	-3.2369652	0.35060903
-2.659298	-0.39383507	0.40454906
-2.721899	3.0148354	0.45848906
-2.659298	-4.233145	0.51242906
-2.721899	3.961135	0.56636906
-2.7844982	-1.4551053	0.51242906
-2.8469982	-3.1391654	0.56636906
-2.9095974	0.6667347	0.51242906
-2.9721985	-0.48745537	0.56636906
-2.9095974	1.1259851	0.62030905
-2.9721985	-4.0377455	0.67424905
-2.7844982	-0.41243505	0.62030905
-2.8469982	2.926135	0.67424905
-2.9095974	-1.5042152	0.72818905
-2.9721985	-3.055355	0.78212905
-2.9095974	-0.46974516	0.83606905
-2.8469982	3.8449354	0.78212905
-2.7844982	-3.1260352	0.72818905
-2.7844982	-4.104945	0.83606905
-2.721899	3.3161354	0.89000905
-2.7844982	3.1168356	0.94394904
-2.9721985	2.8582354	0.89000905
-2.9095974	-3.9883451	0.94394904
-2.9721985	3.6927347	0.9978891
-2.9095974	-3.288525	1.05183
-2.8469982	-1.3961148	1.1057701
-2.9095974	3.1436357	1.1597102
-2.8469982	-0.5290551	1.21365
-2.9095974	3.4505348	1.26759
-2.9721985	-1.3880453	1.3215301
-2.9721985	-0.67999506	1.42941
-2.9095974	-0.9779649	1.69911
-2.9095974	-1.2123055	1.5912302
-2.7844982	-0.6464448	1.48335
-2.7844982	-1.2838054	1.3754702
-2.5966988	-1.1252351	1.5372901
-2.5966988	-0.77821493	1.6451702
-2.4089985	-0.99521494	1.5912302
-2.4715977	-0.5024047	1.42941
-2.4715977	-1.1896052	1.3215301
-2.659298	-0.47723484	1.26759
-2.721899	-3.6286652	1.21365
-2.5966988	3.6727352	1.21365
-2.659298	-1.3049355	1.1597102
-2.721899	-4.0028653	1.1057701
-2.7844982	3.762435	1.05183
-2.721899	-0.41730547	0.9978891
-2.5966988	-3.5566154	0.9978891
-2.5341988	-0.35386467	1.05183
-2.5966988	3.103835	1.1057701
-2.5341988	-4.0475254	1.1597102
-2.4715977	3.9406357	0.9978891
-2.5341988	-1.3034449	0.94394904
-2.5966988	-4.1697454	0.89000905
-2.659298	3.9223356	0.83606905
-2.5966988	-0.3394251	0.78212905
-2.659298	3.1493359	0.72818905
-2.5966988	-1.3584952	0.67424905
-2.659298	-3.3564253	0.62030905
-2.5341988	4.039836	0.62030905
