X,Y,Z
0.5375506114883423,0.6189447664260863,0.0
0.5370234331054687,0.6256718333244324,0.0
0.5226723661465644,0.62612030210495,0.0
0.5249147203130722,0.5404623720645905,0.0
0.5047335328145027,0.5404623720645905,0.0
